date,value
1990-11-16,23171.6300
1990-11-19,23518.1600
1990-11-20,23205.4800
1990-11-21,22816.9900
1990-11-22,23400.2800
1990-11-26,23762.8600
1990-11-27,23623.5100
1990-11-28,23053.8800
1990-11-29,22712.6000
1990-11-30,22454.6300
1990-12-03,22725.9900
1990-12-04,21862.6100
1990-12-05,22193.7200
1990-12-06,22553.1000
1990-12-07,23522.4900
1990-12-10,23784.6700
1990-12-11,23956.9700
1990-12-12,23999.4100
1990-12-13,24642.9700
1990-12-14,24349.5000
1990-12-17,24087.9100
1990-12-18,24424.0200
1990-12-19,24876.7800
1990-12-20,24524.9400
1990-12-21,24119.6000
1990-12-25,23767.8800
1990-12-26,23887.5600
1990-12-27,23940.7000
1990-12-28,23848.7100
1991-01-04,24069.1800
1991-01-07,23736.5700
1991-01-08,22897.8400
1991-01-09,22969.2700
1991-01-10,23047.3600
1991-01-11,23241.0200
1991-01-14,23213.2300
1991-01-16,22442.7000
1991-01-17,23446.8100
1991-01-18,23808.3000
1991-01-21,23352.1900
1991-01-22,23253.6500
1991-01-23,23050.1000
1991-01-24,23269.0100
1991-01-25,23573.2500
1991-01-28,23569.4400
1991-01-29,23460.1200
1991-01-30,23409.6100
1991-01-31,23293.1400
1991-02-01,23156.7000
1991-02-04,23287.3600
1991-02-05,23821.5700
1991-02-06,23952.0400
1991-02-07,24104.4300
1991-02-08,24296.0800
1991-02-12,24935.0100
1991-02-13,25139.4700
1991-02-14,25356.3700
1991-02-15,25343.7400
1991-02-18,26230.0100
1991-02-19,26166.9800
1991-02-20,26198.7900
1991-02-21,26024.3700
1991-02-22,25902.8100
1991-02-25,26462.7600
1991-02-26,26282.9600
1991-02-27,26094.2500
1991-02-28,26409.2200
1991-03-01,25881.5700
1991-03-04,25976.0200
1991-03-05,25913.4800
1991-03-06,26382.9900
1991-03-07,26397.9600
1991-03-08,26607.5200
1991-03-11,26669.3700
1991-03-12,26727.4200
1991-03-13,26418.3200
1991-03-14,26542.3300
1991-03-15,26843.1000
1991-03-18,27146.9100
1991-03-19,27006.6600
1991-03-20,26449.3500
1991-03-22,26613.1900
1991-03-25,26645.7900
1991-03-26,26339.3800
1991-03-27,26104.6500
1991-03-28,26206.9200
1991-03-29,26292.0400
1991-04-01,26007.4000
1991-04-02,26252.0000
1991-04-03,26780.0600
1991-04-04,26689.8100
1991-04-05,26767.3300
1991-04-08,26607.6500
1991-04-09,26317.3900
1991-04-10,26268.8600
1991-04-11,26425.1900
1991-04-12,26582.5000
1991-04-15,26695.5300
1991-04-16,26813.3000
1991-04-17,26980.3700
1991-04-18,26798.9000
1991-04-19,26541.9700
1991-04-22,26237.0100
1991-04-23,26491.5700
1991-04-24,26330.2100
1991-04-25,26038.8600
1991-04-26,26123.6800
1991-04-30,26111.2500
1991-05-01,26489.0000
1991-05-02,26477.8600
1991-05-07,26342.1400
1991-05-08,26309.7900
1991-05-09,26438.5000
1991-05-10,26274.2900
1991-05-13,26093.2000
1991-05-14,26030.0800
1991-05-15,25822.4700
1991-05-16,25520.2700
1991-05-17,25701.9400
1991-05-20,25523.0300
1991-05-21,25481.2100
1991-05-22,25398.6600
1991-05-23,25643.6500
1991-05-24,25529.1400
1991-05-27,25425.8800
1991-05-28,25390.6700
1991-05-29,25495.4100
1991-05-30,25647.4000
1991-05-31,25789.6200
1991-06-03,25912.6100
1991-06-04,25556.8600
1991-06-05,25289.5700
1991-06-06,24984.1200
1991-06-07,25035.1100
1991-06-10,24598.3800
1991-06-11,24662.5900
1991-06-12,24482.6900
1991-06-13,24808.1700
1991-06-14,25093.8900
1991-06-17,24943.0900
1991-06-18,24685.4700
1991-06-19,23996.7500
1991-06-20,24082.2600
1991-06-21,24275.0800
1991-06-24,23765.4600
1991-06-25,23907.4200
1991-06-26,23766.3800
1991-06-27,23543.0300
1991-06-28,23290.9600
1991-07-01,24108.7600
1991-07-02,23995.7600
1991-07-03,23373.4700
1991-07-04,23135.6100
1991-07-05,22898.3400
1991-07-08,22176.1700
1991-07-09,22608.9600
1991-07-10,23121.3000
1991-07-11,22937.9200
1991-07-12,23137.7800
1991-07-15,23459.0400
1991-07-16,23375.1500
1991-07-17,23060.7000
1991-07-18,22908.7100
1991-07-19,22866.3600
1991-07-22,22705.2900
1991-07-23,22758.9800
1991-07-24,23297.4700
1991-07-25,23332.7100
1991-07-26,23519.0700
1991-07-29,23443.5800
1991-07-30,23872.6300
1991-07-31,24120.7500
1991-08-01,24072.7300
1991-08-02,24027.9700
1991-08-05,23833.2500
1991-08-06,23464.9600
1991-08-07,23691.0200
1991-08-08,23482.4600
1991-08-09,23434.6200
1991-08-12,22985.6700
1991-08-13,22872.0000
1991-08-14,23393.3000
1991-08-15,23018.6800
1991-08-16,22814.3700
1991-08-19,21456.7600
1991-08-20,21687.0600
1991-08-21,22051.6000
1991-08-22,22515.7700
1991-08-23,22065.3400
1991-08-26,21592.2700
1991-08-27,21641.3000
1991-08-28,21621.6300
1991-08-29,22002.1700
1991-08-30,22335.8700
1991-09-02,22469.0100
1991-09-03,22469.8000
1991-09-04,22402.6900
1991-09-05,22499.6500
1991-09-06,22692.6000
1991-09-09,22573.9800
1991-09-10,22411.5800
1991-09-11,22504.7900
1991-09-12,22530.2000
1991-09-13,23134.4300
1991-09-17,23443.6100
1991-09-18,23317.7800
1991-09-19,23332.3100
1991-09-20,23192.7400
1991-09-24,23333.7000
1991-09-25,23577.4200
1991-09-26,23968.0800
1991-09-27,23969.4700
1991-09-30,23916.4400
1991-10-01,24377.0100
1991-10-02,24375.1100
1991-10-03,24711.4400
1991-10-04,24596.9000
1991-10-07,24330.8300
1991-10-08,24155.6200
1991-10-09,24485.2600
1991-10-11,24157.7200
1991-10-14,23860.6700
1991-10-15,24307.6500
1991-10-16,24334.6700
1991-10-17,24439.8500
1991-10-18,24894.8200
1991-10-21,25016.8100
1991-10-22,24954.6600
1991-10-23,24799.9400
1991-10-24,24949.2600
1991-10-25,24906.4300
1991-10-28,24901.7200
1991-10-29,25140.6100
1991-10-30,24981.1800
1991-10-31,25222.2800
1991-11-01,25044.2400
1991-11-05,24950.8600
1991-11-06,24750.2000
1991-11-07,24446.7600
1991-11-08,24486.4900
1991-11-11,24232.9900
1991-11-12,24667.7300
1991-11-13,24416.2300
1991-11-14,24176.5400
1991-11-15,24099.1800
1991-11-18,23400.1200
1991-11-19,23326.8600
1991-11-20,23199.8600
1991-11-21,23177.8400
1991-11-22,23117.3900
1991-11-25,22868.6900
1991-11-26,23112.0900
1991-11-27,22973.2800
1991-11-28,22780.4200
1991-11-29,22687.3500
1991-12-02,21992.2900
1991-12-03,22166.8300
1991-12-04,22669.4400
1991-12-05,22459.1700
1991-12-06,22445.0600
1991-12-09,22352.8800
1991-12-10,21953.0600
1991-12-11,21502.9000
1991-12-12,21712.5700
1991-12-13,22754.9000
1991-12-16,22836.6700
1991-12-17,22736.2900
1991-12-18,22629.9000
1991-12-19,21991.1900
1991-12-20,21777.1200
1991-12-24,21664.5300
1991-12-25,22461.1700
1991-12-26,22555.0700
1991-12-27,22437.3200
1991-12-30,22983.7700
1992-01-06,23801.1800
1992-01-07,23566.3900
1992-01-08,22715.0000
1992-01-09,23113.6400
1992-01-10,22381.9000
1992-01-13,21696.8600
1992-01-14,21775.1300
1992-01-16,21612.1900
1992-01-17,21321.3700
1992-01-20,20913.8200
1992-01-21,20858.3000
1992-01-22,21534.1200
1992-01-23,21580.7200
1992-01-24,21072.1500
1992-01-27,21007.1100
1992-01-28,21390.5200
1992-01-29,21362.2600
1992-01-30,21557.6700
1992-01-31,22023.0500
1992-02-03,22139.5900
1992-02-04,21999.6000
1992-02-05,21936.3700
1992-02-06,22104.9200
1992-02-07,22107.1200
1992-02-10,21819.5200
1992-02-12,21541.6400
1992-02-13,21391.0200
1992-02-14,20883.8600
1992-02-17,21324.9800
1992-02-18,20872.0300
1992-02-19,20618.3000
1992-02-20,20771.9200
1992-02-21,21291.8100
1992-02-24,20973.2400
1992-02-25,21025.5500
1992-02-26,21364.7700
1992-02-27,21333.7000
1992-02-28,21338.8100
1992-03-02,21487.8200
1992-03-03,21051.7100
1992-03-04,21105.4200
1992-03-05,20864.4200
1992-03-06,20992.9900
1992-03-09,20797.6800
1992-03-10,20854.5900
1992-03-11,20592.1400
1992-03-12,20561.8800
1992-03-13,20456.0600
1992-03-16,19837.1600
1992-03-17,19917.6300
1992-03-18,19764.3100
1992-03-19,20185.0900
1992-03-23,20239.6000
1992-03-24,19891.5700
1992-03-25,20226.7800
1992-03-26,19885.4900
1992-03-27,19636.9900
1992-03-30,19669.3100
1992-03-31,19345.9500
1992-04-01,18581.7900
1992-04-02,18286.0300
1992-04-03,18559.7100
1992-04-06,18436.3700
1992-04-07,17791.5500
1992-04-08,17175.5300
1992-04-09,16598.1500
1992-04-10,17850.6600
1992-04-13,17236.6500
1992-04-14,17439.5800
1992-04-15,17948.0100
1992-04-16,17959.7600
1992-04-17,17580.6900
1992-04-20,17071.3600
1992-04-21,16787.3300
1992-04-22,16839.1200
1992-04-23,17402.0500
1992-04-24,17542.4500
1992-04-27,17450.5200
1992-04-28,17527.4000
1992-04-30,17390.7100
1992-05-01,17303.3900
1992-05-06,17878.6600
1992-05-07,18410.8800
1992-05-08,18375.9500
1992-05-11,18608.0900
1992-05-12,18508.5300
1992-05-13,18768.5700
1992-05-14,18804.6000
1992-05-15,18074.2700
1992-05-18,18443.1000
1992-05-19,18754.1100
1992-05-20,18674.9300
1992-05-21,18691.2900
1992-05-22,18221.0000
1992-05-26,18204.6400
1992-05-27,17822.5600
1992-05-28,17931.2500
1992-05-29,18347.7500
1992-06-01,18004.1100
1992-06-02,18125.5500
1992-06-03,18188.6800
1992-06-04,17964.0700
1992-06-05,17790.0400
1992-06-08,17655.0600
1992-06-09,17845.0400
1992-06-10,17742.8700
1992-06-11,17709.0500
1992-06-12,17383.6800
1992-06-15,16953.2300
1992-06-16,16953.5300
1992-06-17,16445.8000
1992-06-18,16045.5600
1992-06-19,16519.8700
1992-06-22,15921.2200
1992-06-23,16106.9900
1992-06-24,15853.6700
1992-06-25,16143.7200
1992-06-26,15812.7300
1992-06-29,15741.2700
1992-06-30,15951.7300
1992-07-01,16325.0700
1992-07-02,16757.6300
1992-07-03,16717.7800
1992-07-06,16657.0700
1992-07-07,16459.5500
1992-07-08,16600.2600
1992-07-09,16848.6600
1992-07-10,16783.7200
1992-07-13,17201.7300
1992-07-14,17064.6300
1992-07-15,17116.9200
1992-07-16,16987.6600
1992-07-17,16548.0700
1992-07-20,15884.4800
1992-07-21,16002.4100
1992-07-22,15541.9500
1992-07-23,16039.9400
1992-07-24,15497.7900
1992-07-27,15373.3400
1992-07-28,15426.6400
1992-07-29,15095.9500
1992-07-30,15555.6000
1992-07-31,15910.2800
1992-08-03,15709.4500
1992-08-04,15692.5900
1992-08-05,15983.6400
1992-08-06,15926.4400
1992-08-07,15518.2700
1992-08-10,15066.3400
1992-08-11,14822.5600
1992-08-12,14773.7900
1992-08-13,14768.1700
1992-08-14,14820.2500
1992-08-17,14929.5500
1992-08-18,14309.4100
1992-08-19,14650.7400
1992-08-20,15267.7600
1992-08-21,16216.8800
1992-08-24,16627.9600
1992-08-25,16380.7700
1992-08-26,16541.6500
1992-08-27,17555.0000
1992-08-28,17970.7900
1992-08-31,18061.1200
1992-09-01,17740.0600
1992-09-02,17587.7200
1992-09-03,18386.4900
1992-09-04,18555.3000
1992-09-07,18440.1800
1992-09-08,18282.4200
1992-09-09,18875.5500
1992-09-10,18908.4700
1992-09-11,18107.6900
1992-09-14,18471.4000
1992-09-16,17944.7000
1992-09-17,18116.5200
1992-09-18,18166.8000
1992-09-21,18066.2400
1992-09-22,18282.7200
1992-09-24,18609.9500
1992-09-25,18394.7600
1992-09-28,17972.6100
1992-09-29,17748.0900
1992-09-30,17399.0800
1992-10-01,17369.9100
1992-10-02,17324.0700
1992-10-05,17101.5000
1992-10-06,17268.1000
1992-10-07,17111.7400
1992-10-08,17335.5100
1992-10-09,17059.7800
1992-10-12,17302.0100
1992-10-13,17490.6700
1992-10-14,17344.0300
1992-10-15,17628.4900
1992-10-16,17369.8100
1992-10-19,16903.8100
1992-10-20,16987.6600
1992-10-21,17141.5200
1992-10-22,17013.0400
1992-10-23,17117.6500
1992-10-26,17011.3300
1992-10-27,17185.2600
1992-10-28,17068.4100
1992-10-29,16937.7100
1992-10-30,16767.4000
1992-11-02,16853.3600
1992-11-04,17065.2000
1992-11-05,17031.5900
1992-11-06,16869.8100
1992-11-09,16417.0500
1992-11-10,16437.1100
1992-11-11,16318.1500
1992-11-12,16376.9300
1992-11-13,16330.7900
1992-11-16,16162.9900
1992-11-17,15993.4800
1992-11-18,16778.8400
1992-11-19,16871.3100
1992-11-20,17033.6000
1992-11-24,17096.0900
1992-11-25,17302.0100
1992-11-26,17479.0400
1992-11-27,17470.6100
1992-11-30,17683.6500
1992-12-01,17313.0400
1992-12-02,17393.6800
1992-12-03,17260.0800
1992-12-04,17295.6900
1992-12-07,17207.1200
1992-12-08,17281.8500
1992-12-09,17406.2200
1992-12-10,17501.3000
1992-12-11,17441.0200
1992-12-14,17289.9700
1992-12-15,17480.7400
1992-12-16,17268.7100
1992-12-17,17437.9100
1992-12-18,17680.7400
1992-12-21,17645.4400
1992-12-22,17690.6700
1992-12-24,17648.8500
1992-12-28,17188.6200
1992-12-29,17285.6400
1992-12-30,16924.9500
1993-01-04,16994.0800
1993-01-05,16842.5800
1993-01-06,16782.8800
1993-01-07,16780.9800
1993-01-08,16634.6900
1993-01-11,16589.5500
1993-01-12,16681.0500
1993-01-13,16517.9100
1993-01-14,16515.6000
1993-01-18,16617.2400
1993-01-19,16798.6400
1993-01-20,16510.1800
1993-01-21,16538.6800
1993-01-22,16336.8100
1993-01-25,16287.4500
1993-01-26,16492.6300
1993-01-27,16509.6800
1993-01-28,17063.4100
1993-01-29,17023.7800
1993-02-01,17133.6400
1993-02-02,17186.3100
1993-02-03,17222.0300
1993-02-04,17190.6300
1993-02-05,17332.9000
1993-02-08,17281.7300
1993-02-09,17022.2700
1993-02-10,17089.9000
1993-02-12,16851.5100
1993-02-15,17117.9900
1993-02-16,16916.3200
1993-02-17,17009.6300
1993-02-18,16982.1400
1993-02-19,17010.0300
1993-02-22,16820.6100
1993-02-23,16863.1500
1993-02-24,16798.9400
1993-02-25,16907.3900
1993-02-26,16953.3500
1993-03-01,16879.6000
1993-03-02,16864.2500
1993-03-03,16853.9200
1993-03-04,16759.6100
1993-03-05,16817.7000
1993-03-08,17686.4700
1993-03-09,17848.3000
1993-03-10,17858.6300
1993-03-11,17904.7900
1993-03-12,18037.5200
1993-03-15,18086.1800
1993-03-16,17968.3000
1993-03-17,18173.3700
1993-03-18,18727.9000
1993-03-19,18537.1700
1993-03-22,18784.3900
1993-03-23,18491.6200
1993-03-24,18450.6900
1993-03-25,18764.9200
1993-03-26,18788.7000
1993-03-29,19048.3800
1993-03-30,18963.1600
1993-03-31,18591.4500
1993-04-01,19099.0900
1993-04-02,19446.9400
1993-04-05,19759.4600
1993-04-06,19486.8000
1993-04-07,19829.2300
1993-04-08,19967.2700
1993-04-09,19892.1800
1993-04-12,19882.1400
1993-04-13,20740.2900
1993-04-14,20533.3800
1993-04-15,20675.8400
1993-04-16,20297.8600
1993-04-19,20112.3400
1993-04-20,19828.4300
1993-04-21,19773.0100
1993-04-22,19591.3100
1993-04-23,19704.1500
1993-04-26,19623.6300
1993-04-27,20206.7100
1993-04-28,20454.5700
1993-04-30,20919.1800
1993-05-06,20622.0300
1993-05-07,20811.3600
1993-05-10,21054.7100
1993-05-11,20940.3700
1993-05-12,20615.2000
1993-05-13,20532.7800
1993-05-14,20474.1500
1993-05-17,20565.5100
1993-05-18,20229.3900
1993-05-19,20380.7900
1993-05-20,20330.4000
1993-05-21,20557.4700
1993-05-24,20476.1600
1993-05-25,20631.7600
1993-05-26,20895.9900
1993-05-27,20852.6300
1993-05-28,20843.6900
1993-05-31,20552.3500
1993-06-01,20591.4100
1993-06-02,20691.7000
1993-06-03,21076.0000
1993-06-04,20882.2400
1993-06-07,20844.1900
1993-06-08,20575.2400
1993-06-10,20493.3200
1993-06-11,20500.9500
1993-06-14,20397.3500
1993-06-15,20045.8800
1993-06-16,19902.4200
1993-06-17,19925.5100
1993-06-18,19804.5400
1993-06-21,19212.4300
1993-06-22,19538.3000
1993-06-23,19492.5200
1993-06-24,19685.0700
1993-06-25,19659.5700
1993-06-28,19886.7600
1993-06-29,19543.4200
1993-06-30,19590.0000
1993-07-01,19924.6100
1993-07-02,19621.4600
1993-07-05,19623.0600
1993-07-06,19829.7800
1993-07-07,19720.6700
1993-07-08,19688.6700
1993-07-09,19877.3900
1993-07-12,19980.0000
1993-07-13,20180.4200
1993-07-14,20139.1100
1993-07-15,20158.0200
1993-07-16,20331.5300
1993-07-19,20150.9200
1993-07-20,20038.0000
1993-07-21,20080.9100
1993-07-22,20115.8100
1993-07-23,19734.5700
1993-07-26,19822.0800
1993-07-27,19891.3900
1993-07-28,19829.5800
1993-07-29,20456.8500
1993-07-30,20380.1400
1993-08-02,20343.5300
1993-08-03,20357.6400
1993-08-04,20497.5500
1993-08-05,20425.6400
1993-08-06,20357.9400
1993-08-09,20493.0500
1993-08-10,20493.7500
1993-08-11,20732.5700
1993-08-12,20765.2800
1993-08-13,20745.1700
1993-08-16,20901.4900
1993-08-17,20841.9800
1993-08-18,20773.1800
1993-08-19,20687.4700
1993-08-20,20607.2600
1993-08-23,20414.1400
1993-08-24,20431.8400
1993-08-25,20521.4500
1993-08-26,20591.7600
1993-08-27,20791.6800
1993-08-30,20912.6900
1993-08-31,21026.6000
1993-09-01,20953.3000
1993-09-02,20983.2000
1993-09-03,21116.2100
1993-09-06,21060.8100
1993-09-07,20962.1000
1993-09-08,20918.1900
1993-09-09,20825.5800
1993-09-10,20817.9800
1993-09-13,21148.1100
1993-09-14,20947.7900
1993-09-16,20502.1500
1993-09-17,20391.0400
1993-09-20,20266.0300
1993-09-21,20466.6500
1993-09-22,20174.6200
1993-09-24,20307.5300
1993-09-27,20094.1100
1993-09-28,20172.7200
1993-09-29,20077.4100
1993-09-30,20105.7100
1993-10-01,20283.1300
1993-10-04,20264.4300
1993-10-05,20321.9300
1993-10-06,20500.2500
1993-10-07,20265.6300
1993-10-08,20378.6400
1993-10-12,20137.3100
1993-10-13,20038.4000
1993-10-14,20082.8100
1993-10-15,20174.4200
1993-10-18,20072.2100
1993-10-19,20069.9100
1993-10-20,20173.4200
1993-10-21,20179.4200
1993-10-22,20264.8300
1993-10-25,20309.3300
1993-10-26,20023.6000
1993-10-27,19838.7800
1993-10-28,19479.4500
1993-10-29,19702.9700
1993-11-01,19438.2400
1993-11-02,19381.2400
1993-11-04,18949.7900
1993-11-05,18590.4600
1993-11-08,18625.1600
1993-11-09,18125.7100
1993-11-10,18121.7100
1993-11-11,18158.5200
1993-11-12,18493.5500
1993-11-15,18074.6100
1993-11-16,18246.1200
1993-11-17,18108.7100
1993-11-18,18166.3200
1993-11-19,17941.1900
1993-11-22,17384.8400
1993-11-24,17067.1100
1993-11-25,17222.9200
1993-11-26,16726.3700
1993-11-29,16078.7100
1993-11-30,16406.5400
1993-12-01,17125.3100
1993-12-02,17458.7500
1993-12-03,17459.3500
1993-12-06,16840.3800
1993-12-07,16903.4900
1993-12-08,16507.9500
1993-12-09,17061.9100
1993-12-10,17257.4300
1993-12-13,17327.3300
1993-12-14,17308.7300
1993-12-15,17489.1500
1993-12-16,17789.2800
1993-12-17,18051.9100
1993-12-20,17404.2400
1993-12-21,17315.4300
1993-12-22,17445.7400
1993-12-24,17141.1100
1993-12-27,16819.8800
1993-12-28,17131.2100
1993-12-29,17272.0300
1993-12-30,17417.2400
1994-01-04,17369.7400
1994-01-05,17783.4800
1994-01-06,17881.9900
1994-01-07,18124.0100
1994-01-10,18443.4400
1994-01-11,18485.2500
1994-01-12,18793.8800
1994-01-13,18577.2600
1994-01-14,18973.7000
1994-01-17,18725.3700
1994-01-18,18514.5500
1994-01-19,19039.4000
1994-01-20,19183.9200
1994-01-21,19307.4300
1994-01-24,18353.2400
1994-01-25,18648.3600
1994-01-26,19138.2100
1994-01-27,18891.7900
1994-01-28,18757.8800
1994-01-31,20229.1200
1994-02-01,20416.3400
1994-02-02,20250.0300
1994-02-03,20174.8200
1994-02-04,20301.4300
1994-02-07,20014.4000
1994-02-08,20251.2300
1994-02-09,19841.3800
1994-02-10,19990.7000
1994-02-14,19459.2500
1994-02-15,18974.6000
1994-02-16,19052.1100
1994-02-17,18931.3900
1994-02-18,18959.6000
1994-02-21,19393.9400
1994-02-22,19342.6300
1994-02-23,19341.8300
1994-02-24,19765.4800
1994-02-25,19803.3800
1994-02-28,19997.2000
1994-03-01,20216.6200
1994-03-02,19744.7700
1994-03-03,19605.8600
1994-03-04,19966.0000
1994-03-07,19811.8800
1994-03-08,19898.3900
1994-03-09,19839.1800
1994-03-10,20090.7100
1994-03-11,20115.3100
1994-03-14,20526.1500
1994-03-15,20508.8500
1994-03-16,20677.7700
1994-03-17,20592.1600
1994-03-18,20469.4500
1994-03-22,20253.5300
1994-03-23,19962.1000
1994-03-24,20037.9000
1994-03-25,19836.4800
1994-03-28,19941.7900
1994-03-29,19709.7400
1994-03-30,19559.9100
1994-03-31,19111.9200
1994-04-01,19277.1600
1994-04-04,19122.2200
1994-04-05,19563.2100
1994-04-06,19696.7400
1994-04-07,19890.9800
1994-04-08,19934.9900
1994-04-11,19898.0800
1994-04-12,19648.3300
1994-04-13,20060.4100
1994-04-14,19987.2000
1994-04-15,20164.6300
1994-04-18,20277.3600
1994-04-19,20192.3400
1994-04-20,19882.1800
1994-04-21,19799.3600
1994-04-22,19964.3900
1994-04-25,19709.1400
1994-04-26,19628.9300
1994-04-27,19729.1500
1994-04-28,19725.2500
1994-05-02,19570.2100
1994-05-06,19862.4700
1994-05-09,19786.9600
1994-05-10,19917.7800
1994-05-11,20150.1300
1994-05-12,20224.2400
1994-05-13,20270.7500
1994-05-16,20188.4400
1994-05-17,20133.5300
1994-05-18,20152.7300
1994-05-19,20221.3400
1994-05-20,20342.1700
1994-05-23,20568.7100
1994-05-24,20622.1200
1994-05-25,20663.6300
1994-05-26,20495.8000
1994-05-27,20777.1500
1994-05-30,20838.9700
1994-05-31,20973.5900
1994-06-01,21053.1100
1994-06-02,21009.0000
1994-06-03,20954.1900
1994-06-06,20726.6500
1994-06-07,21042.7100
1994-06-08,21261.9500
1994-06-09,21402.7800
1994-06-10,21395.1800
1994-06-13,21552.8100
1994-06-14,21353.9700
1994-06-15,21282.9600
1994-06-16,21367.4700
1994-06-17,21503.3000
1994-06-20,21152.0300
1994-06-21,20813.1600
1994-06-22,20581.3200
1994-06-23,21040.2100
1994-06-24,20766.7500
1994-06-27,20300.9600
1994-06-28,20639.2300
1994-06-29,20481.0000
1994-06-30,20643.9300
1994-07-01,20543.4100
1994-07-04,20631.9300
1994-07-05,20834.3700
1994-07-06,20629.0300
1994-07-07,20620.0200
1994-07-08,20526.5100
1994-07-11,20473.0900
1994-07-12,20400.4800
1994-07-13,20540.4100
1994-07-14,20718.0400
1994-07-15,20770.1500
1994-07-18,20717.6400
1994-07-19,20775.1600
1994-07-20,20780.7600
1994-07-21,20622.9200
1994-07-22,20462.8900
1994-07-25,20297.6600
1994-07-26,20345.3700
1994-07-27,20137.2300
1994-07-28,20247.8500
1994-07-29,20449.3900
1994-08-01,20271.3500
1994-08-02,20660.1300
1994-08-03,20632.7300
1994-08-04,20676.8400
1994-08-05,20521.7000
1994-08-08,20635.8300
1994-08-09,20590.2200
1994-08-10,20770.2500
1994-08-11,20821.3600
1994-08-12,20663.8300
1994-08-15,20626.3300
1994-08-16,20786.3600
1994-08-17,20824.5600
1994-08-18,20862.7700
1994-08-19,20512.7000
1994-08-22,20394.5800
1994-08-23,20380.7800
1994-08-24,20511.6000
1994-08-25,20443.2900
1994-08-26,20471.4900
1994-08-29,20600.4200
1994-08-30,20592.1200
1994-08-31,20628.5300
1994-09-01,20642.9300
1994-09-02,20653.8300
1994-09-05,20409.1800
1994-09-06,20393.9800
1994-09-07,20023.8000
1994-09-08,19917.7800
1994-09-09,19897.8800
1994-09-12,19917.2800
1994-09-13,20046.1100
1994-09-14,19919.3800
1994-09-15,19919.3800
1994-09-16,19796.2600
1994-09-19,19554.1100
1994-09-20,19837.2700
1994-09-21,19885.3800
1994-09-22,19833.6700
1994-09-26,19814.3600
1994-09-27,19468.8900
1994-09-28,19507.6000
1994-09-29,19615.1200
1994-09-30,19563.8100
1994-10-03,19650.0300
1994-10-04,19568.6100
1994-10-05,19751.5500
1994-10-06,19655.2300
1994-10-07,19744.7500
1994-10-11,19821.4600
1994-10-12,20089.7200
1994-10-13,20148.8300
1994-10-14,19969.2900
1994-10-17,19958.2900
1994-10-18,19992.4000
1994-10-19,19868.8700
1994-10-20,19991.9000
1994-10-21,19899.0800
1994-10-24,19852.3700
1994-10-25,19732.1500
1994-10-26,19746.3500
1994-10-27,19796.3600
1994-10-28,19805.1600
1994-10-31,19989.6000
1994-11-01,19916.4800
1994-11-02,19750.6500
1994-11-04,19811.5600
1994-11-07,19619.2200
1994-11-08,19609.0200
1994-11-09,19423.8800
1994-11-10,19264.8500
1994-11-11,19284.3600
1994-11-14,19261.4500
1994-11-15,19391.6800
1994-11-16,19306.6600
1994-11-17,19336.5700
1994-11-18,19302.5600
1994-11-21,19121.7200
1994-11-22,18962.9900
1994-11-24,18701.2400
1994-11-25,18666.9300
1994-11-28,18811.3600
1994-11-29,18926.4900
1994-11-30,19075.6200
1994-12-01,19013.6000
1994-12-02,18998.3000
1994-12-05,19305.6600
1994-12-06,19340.4700
1994-12-07,19174.2300
1994-12-08,19180.0400
1994-12-09,18978.3000
1994-12-12,18975.1000
1994-12-13,18875.4800
1994-12-14,18931.4900
1994-12-15,19121.1200
1994-12-16,19163.4300
1994-12-19,19270.8500
1994-12-20,19406.9800
1994-12-21,19340.6700
1994-12-22,19633.5300
1994-12-26,19726.7500
1994-12-27,19711.3600
1994-12-28,19665.5300
1994-12-29,19752.9800
1994-12-30,19723.0600
1995-01-04,19684.0400
1995-01-05,19616.1100
1995-01-06,19519.4600
1995-01-09,19444.9200
1995-01-10,19501.4500
1995-01-11,19548.4700
1995-01-12,19410.0100
1995-01-13,19331.1700
1995-01-17,19241.3200
1995-01-18,19223.3100
1995-01-19,19075.7400
1995-01-20,18840.2200
1995-01-23,17785.4900
1995-01-24,18060.7300
1995-01-25,18159.4800
1995-01-26,18070.8400
1995-01-27,18104.3500
1995-01-30,18752.8800
1995-01-31,18649.8200
1995-02-01,18739.4700
1995-02-02,18604.3000
1995-02-03,18538.9700
1995-02-06,18667.2300
1995-02-07,18500.5500
1995-02-08,18290.2500
1995-02-09,18099.5500
1995-02-10,18291.3500
1995-02-13,18313.8600
1995-02-14,18138.4700
1995-02-15,17991.0000
1995-02-16,17780.5900
1995-02-17,18020.5100
1995-02-20,17956.4800
1995-02-21,18096.2500
1995-02-22,18106.6500
1995-02-23,17830.0200
1995-02-24,17472.9400
1995-02-27,16808.7000
1995-02-28,17053.4300
1995-03-01,16618.7100
1995-03-02,16963.1800
1995-03-03,17039.6200
1995-03-06,17040.7200
1995-03-07,16955.2800
1995-03-08,16621.3100
1995-03-09,16763.0800
1995-03-10,16358.3800
1995-03-13,16477.6400
1995-03-14,16245.8200
1995-03-15,16666.8300
1995-03-16,16355.6800
1995-03-17,16251.2300
1995-03-20,16129.9600
1995-03-22,15904.8500
1995-03-23,15813.4100
1995-03-24,15749.7700
1995-03-27,16096.2500
1995-03-28,16681.7300
1995-03-29,16460.7300
1995-03-30,16512.2200
1995-03-31,16139.9500
1995-04-03,15381.2900
